
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 14/12/24 00:00:00       
Archivo        : REG00165.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
09:08:04 1 0 2 060 0515 1.40
09:08:51 1 0 2 055 0149 0.10
09:08:55 1 0 1 055 0500 0.59
09:09:51 1 0 1 080 0472 1.13
09:12:08 1 0 2 057 0593 0.80
09:12:18 1 0 2 062 0480 1.38
09:12:20 1 1 1 105 0276 0.09
09:12:20 1 0 2 106 0508 0.93
09:13:29 1 0 2 086 0594 0.98
09:13:34 1 0 1 035 1132 0.44
09:14:15 1 0 2 077 0585 0.98
09:14:16 1 0 1 088 0501 1.09
09:16:08 1 0 1 101 0602 0.59
09:16:38 1 0 2 073 0494 0.81
09:17:54 1 0 2 062 0478 1.26
09:19:05 1 1 1 042 0985 0.12
09:19:05 1 0 2 041 1205 1.45
09:19:28 1 0 2 068 0499 1.24
09:21:12 1 0 2 077 0457 1.28
09:21:17 1 0 1 041 0487 1.12
09:21:33 1 0 2 044 0587 0.78
09:21:46 1 0 1 081 0585 0.72
09:21:46 1 0 2 050 0664 1.02
09:22:13 1 0 2 051 0480 1.31
09:23:16 1 0 1 090 0548 1.36
09:26:36 1 0 1 062 0456 0.87
09:26:39 1 0 1 056 0453 1.21
09:27:18 1 0 2 069 0490 0.87
09:28:03 1 0 1 077 0801 0.41
09:29:11 1 0 2 084 0489 1.27
09:30:11 1 0 1 096 0505 0.81
09:32:21 1 0 2 083 0424 0.13
09:32:21 1 1 1 083 0491 0.24
09:33:51 1 0 1 074 0552 1.18
09:34:19 1 0 2 078 0523 0.60
09:35:19 1 0 2 101 0348 0.15
09:35:19 1 1 1 101 0524 0.68
09:36:27 1 0 2 047 2146 0.46
09:36:27 1 1 1 061 0496 1.34
09:36:30 1 1 1 069 0584 0.81
09:37:48 1 0 2 078 0520 0.78
09:38:01 1 1 1 082 0437 0.42
09:38:01 1 0 2 082 0427 0.37
09:38:04 1 0 2 041 0650 0.98
09:38:50 1 0 2 108 0589 0.54
09:39:06 1 1 2 084 1338 0.15
09:39:06 1 0 1 082 1559 1.33
09:39:36 1 0 1 051 0890 0.76
09:40:40 1 0 2 063 0555 0.99
09:41:00 1 0 1 064 0439 1.08
09:41:36 1 0 2 086 0512 1.40
09:41:37 1 0 2 086 0594 0.86
09:42:33 1 1 2 069 0339 0.22
09:42:33 1 0 1 070 0468 0.60
09:44:02 1 0 1 095 0600 0.83
09:44:23 1 0 2 073 0512 1.30
