
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 09:53:38       
Archivo        : REG00753.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
10:50:33 1 0 2 091 0530 1.10
10:50:57 1 0 2 106 0472 0.46
10:51:01 1 0 2 085 1018 0.49
10:51:10 1 0 2 105 0538 0.26
10:51:48 1 0 1 097 0515 0.61
10:51:53 1 0 2 063 2054 0.44
10:51:54 1 0 1 140 0543 1.02
10:51:57 1 0 1 123 0600 0.74
10:51:58 1 0 2 047 1319 0.41
10:52:02 1 0 1 107 0441 0.34
10:52:09 1 0 1 105 0465 0.37
10:52:20 1 0 1 104 0543 0.95
10:52:21 1 0 2 089 0494 0.89
10:52:26 1 0 2 085 0496 1.17
10:52:40 1 0 1 110 0569 0.43
10:52:49 1 0 2 118 0529 1.04
10:52:51 1 0 1 131 0490 0.90
10:53:01 1 0 1 135 0466 0.75
10:53:38 1 0 2 070 2073 0.42
10:53:43 1 0 2 075 0490 1.10
10:53:48 1 0 2 092 0575 1.28
10:53:59 1 0 1 075 0468 1.01
10:54:07 1 0 2 022 0489 1.05
10:54:22 1 0 2 103 0555 1.01
10:54:34 1 0 2 077 0711 0.96
10:54:34 1 0 1 113 0609 0.92
10:54:50 1 0 2 100 0537 1.07
10:54:59 1 0 2 121 0592 0.41
10:55:07 1 0 2 094 0609 0.83
10:55:14 1 0 2 084 0496 0.97
10:55:15 1 0 1 126 0554 1.01
10:55:32 1 0 2 109 0620 0.58
10:55:33 1 0 1 101 0492 0.80
10:55:41 1 0 1 113 0512 0.38
10:55:57 1 0 2 095 0525 1.06
10:56:00 1 0 1 114 0472 0.99
10:56:02 1 0 2 101 0543 0.95
10:56:15 1 0 2 122 0537 0.83
10:56:29 1 0 1 111 0528 1.23
10:56:32 1 0 2 104 2072 0.45
10:56:39 1 0 2 122 0600 1.19
10:56:48 1 0 1 116 0474 0.70
10:56:50 1 0 1 121 0455 0.98
10:57:26 1 0 2 070 2009 0.44
10:57:26 1 0 1 116 0520 1.10
10:57:33 1 0 2 089 0578 1.34
10:57:59 1 0 2 098 0607 0.76
10:58:08 1 0 1 111 0521 0.
